scenario,reward_share,liquidity_share,avg_liquidity_MW,min_daylight_liquidity_MW,avg_slippage_pct,peak_slippage_pct,producer_reward_kWh,reward_gini,fulfilled_demand_ratio,unmet_demand_MWh,liquidity_drawdown_pct,composite_score,pareto_efficient,reward_score,slippage_score,unmet_score,drawdown_score,scenario_score,selected_ratio
high_demand,0.025,0.975,0.07337447090039582,0.019842143939999998,42.90356949755444,85.26189033704777,1022.2979243149999,0.6649183249384829,0.8581622830775166,8.229058620225,93.08572230585497,0.7572801660839186,True,0.0205,0.009809057441414621,0.9570689149057895,0.0030977946658355604,0.5305142813788413,False
high_demand,0.05,0.95,0.07195461267218055,0.019794909479999998,42.78088036136166,84.95573315548965,2044.5958486299999,0.6649183249384829,0.8414786421000655,9.197000452490002,92.91665610513859,0.7501869721171677,True,0.041,0.016125298403078657,0.9333468972878932,0.004908410345304088,0.524938226056549,False
high_demand,0.075,0.925,0.07053475444396527,0.019747675019999997,42.64548267927886,84.6365864328503,3066.8937729449995,0.6649183249384831,0.8246893319448596,10.17107293799,92.739114742375,0.7430801192742542,True,0.0615,0.02309579646202643,0.9094746315257365,0.00680979083301745,0.5193969881359582,False
high_demand,0.1,0.9,0.07597177253737501,0.01992854844,43.094104467904195,85.7908457416838,4637.741802990001,0.6649183249384831,0.8883556174734856,6.477319209329996,93.37497881715727,0.7701968401101028,True,0.09300000000000003,0.0,1.0,0.0,0.5627778087367428,False
high_demand,0.125,0.875,0.07436144552244792,0.01987497765,42.98058851901603,85.4674679018704,5797.1772537375,0.6649183249384827,0.8696801337564214,7.560822621562496,93.19856668045196,0.7621963164719057,True,0.11625000000000002,0.005843990009375917,0.9734458350933289,0.0018892870332078116,0.5564057132406103,False
high_demand,0.15,0.85,0.07275111850752083,0.019821406859999998,42.85086102814191,85.1290281419842,6956.612704484999,0.6649183249384831,0.8508457509411698,8.653544949764997,93.01250246474659,0.754166363402496,True,0.1395,0.012522577186202446,0.9466657358590272,0.0038819430751407843,0.5500619327881751,False
high_demand,0.175,0.825,0.07114079149259375,0.019767836070000003,42.7047730148381,84.77444906605824,8116.0481552325,0.6649183249384831,0.8318671184588704,9.754636271714997,92.81597174541228,0.7461146855314033,True,0.16275000000000003,0.02004343129171764,0.9196805319267938,0.005986690212156396,0.5437574616264801,False
high_demand,0.2,0.8,0.0734091015888889,0.019843296,42.906410423568936,85.26920199456838,9973.638286,0.6649183249384834,0.8585678867734343,8.205526539599996,93.08974510803093,0.7574529830928767,True,0.2,0.00966280184113393,0.9576456318246832,0.0030547124373101813,0.5666506624672211,True
high_demand,0.225,0.775,0.07167756716423612,0.019785693,42.755667964434416,84.89450604994502,11220.34307175,0.6649183249384838,0.8382134983421304,9.386435674449995,92.88269893876613,0.7488020393863236,True,0.22500000000000003,0.017423274565885508,0.9287042777388759,0.00527207486017325,0.5598542718728443,False
high_demand,0.25,0.75,0.06994603273958334,0.01972809,42.58695559848812,84.50025088927227,12467.047857499998,0.6649183249384829,0.8177166250455349,10.575611413799997,92.66286244236679,0.7401357076311478,True,0.25,0.02610886800632534,0.899560328278995,0.007626415382486112,0.55311199632074,False
